Fecha,Latitud,Longitud,Pm25,Vivienda.ID
2019-05-25 21:59:35,-38.756211,-72.62334200000001,139.9,amanecer-1
2019-05-25 22:59:35,-38.756211,-72.62334200000001,113.3,amanecer-1
2019-05-25 23:59:35,-38.756211,-72.62334200000001,126.5,amanecer-1
2019-05-26 00:59:35,-38.756211,-72.62334200000001,136.8,amanecer-1
2019-05-26 01:59:35,-38.756211,-72.62334200000001,199.5,amanecer-1
2019-05-26 02:59:35,-38.756211,-72.62334200000001,205.8,amanecer-1
2019-05-26 03:59:35,-38.756211,-72.62334200000001,206.4,amanecer-1
2019-05-26 04:59:35,-38.756211,-72.62334200000001,136.8,amanecer-1
2019-05-26 05:59:35,-38.756211,-72.62334200000001,106.5,amanecer-1
2019-05-26 06:59:35,-38.756211,-72.62334200000001,104.3,amanecer-1
2019-05-26 07:59:35,-38.756211,-72.62334200000001,101.8,amanecer-1
2019-05-26 08:59:35,-38.756211,-72.62334200000001,104.1,amanecer-1
2019-05-26 09:59:35,-38.756211,-72.62334200000001,158.3,amanecer-1
2019-05-26 10:59:35,-38.756211,-72.62334200000001,119.1,amanecer-1
2019-05-26 11:59:35,-38.756211,-72.62334200000001,115.2,amanecer-1
2019-05-26 12:59:35,-38.756211,-72.62334200000001,117.5,amanecer-1
2019-05-26 13:59:35,-38.756211,-72.62334200000001,70.7,amanecer-1
2019-05-26 14:59:36,-38.756211,-72.62334200000001,57.0,amanecer-1
2019-05-26 15:59:35,-38.756211,-72.62334200000001,56.0,amanecer-1
2019-05-26 16:59:35,-38.756211,-72.62334200000001,77.8,amanecer-1
2019-05-26 17:59:35,-38.756211,-72.62334200000001,84.9,amanecer-1
2019-05-26 18:59:35,-38.756211,-72.62334200000001,102.9,amanecer-1
2019-05-26 19:59:35,-38.756211,-72.62334200000001,115.9,amanecer-1
2019-05-26 20:59:35,-38.756211,-72.62334200000001,170.1,amanecer-1
2019-05-26 21:59:36,-38.756211,-72.62334200000001,111.0,amanecer-1
2019-05-26 22:59:35,-38.756211,-72.62334200000001,192.2,amanecer-1
2019-05-26 23:59:35,-38.756211,-72.62334200000001,82.7,amanecer-1
2019-05-24 00:59:36,-38.7373136,-72.5893911,38.0,centro-1
2019-05-24 01:59:36,-38.7373136,-72.5893911,43.4,centro-1
2019-05-24 02:59:36,-38.7373136,-72.5893911,56.0,centro-1
2019-05-24 03:59:36,-38.7373136,-72.5893911,43.0,centro-1
2019-05-24 04:59:36,-38.7373136,-72.5893911,25.6,centro-1
2019-05-24 05:59:36,-38.7373136,-72.5893911,29.7,centro-1
2019-05-24 06:59:36,-38.7373136,-72.5893911,29.8,centro-1
2019-05-24 07:59:36,-38.7373136,-72.5893911,31.3,centro-1
2019-05-24 08:59:36,-38.7373136,-72.5893911,33.1,centro-1
2019-05-24 09:59:37,-38.7373136,-72.5893911,35.7,centro-1
2019-05-24 10:59:36,-38.7373136,-72.5893911,43.6,centro-1
2019-05-24 11:59:36,-38.7373136,-72.5893911,53.8,centro-1
2019-05-24 12:59:36,-38.7373136,-72.5893911,69.3,centro-1
2019-05-24 13:59:36,-38.7373136,-72.5893911,95.1,centro-1
2019-05-24 14:59:36,-38.7373136,-72.5893911,80.2,centro-1
2019-05-24 15:59:36,-38.7373136,-72.5893911,83.1,centro-1
2019-05-24 16:59:37,-38.7373136,-72.5893911,106.5,centro-1
2019-05-24 17:59:36,-38.7373136,-72.5893911,81.4,centro-1
2019-05-24 18:59:36,-38.7373136,-72.5893911,131.1,centro-1
2019-05-24 19:59:36,-38.7373136,-72.5893911,182.7,centro-1
2019-05-24 20:59:35,-38.7373136,-72.5893911,272.0,centro-1
2019-05-24 21:59:35,-38.7373136,-72.5893911,181.3,centro-1
2019-05-24 22:59:35,-38.7373136,-72.5893911,191.0,centro-1
2019-05-24 23:59:35,-38.7373136,-72.5893911,182.5,centro-1
2019-05-25 00:59:35,-38.7373136,-72.5893911,187.7,centro-1
2019-05-25 01:59:35,-38.7373136,-72.5893911,138.9,centro-1
2019-05-25 02:59:37,-38.7373136,-72.5893911,99.3,centro-1
2019-05-25 03:59:35,-38.7373136,-72.5893911,82.2,centro-1
2019-05-25 04:59:35,-38.7373136,-72.5893911,76.4,centro-1
2019-05-25 05:59:35,-38.7373136,-72.5893911,80.5,centro-1
2019-05-25 06:59:35,-38.7373136,-72.5893911,74.4,centro-1
2019-05-25 07:59:35,-38.7373136,-72.5893911,77.4,centro-1
2019-05-25 08:59:35,-38.7373136,-72.5893911,78.8,centro-1
2019-05-25 09:59:37,-38.7373136,-72.5893911,83.7,centro-1
2019-05-25 10:59:35,-38.7373136,-72.5893911,91.4,centro-1
2019-05-25 11:59:35,-38.7373136,-72.5893911,100.5,centro-1
2019-05-25 12:59:35,-38.7373136,-72.5893911,125.9,centro-1
2019-05-25 13:59:35,-38.7373136,-72.5893911,109.7,centro-1
2019-05-25 14:59:35,-38.7373136,-72.5893911,100.0,centro-1
2019-05-25 15:59:35,-38.7373136,-72.5893911,105.8,centro-1
2019-05-25 16:59:35,-38.7373136,-72.5893911,117.6,centro-1
2019-05-25 17:59:35,-38.7373136,-72.5893911,141.9,centro-1
2019-05-25 18:59:35,-38.7373136,-72.5893911,201.8,centro-1
2019-05-25 19:59:35,-38.7373136,-72.5893911,223.1,centro-1
2019-05-25 20:59:35,-38.7373136,-72.5893911,199.5,centro-1
2019-05-25 21:59:35,-38.7373136,-72.5893911,152.0,centro-1
2019-05-25 22:59:35,-38.7373136,-72.5893911,108.0,centro-1
2019-05-25 23:59:35,-38.7373136,-72.5893911,115.6,centro-1
2019-05-26 00:59:35,-38.7373136,-72.5893911,125.5,centro-1
2019-05-26 01:59:35,-38.7373136,-72.5893911,137.5,centro-1
2019-05-26 02:59:35,-38.7373136,-72.5893911,146.0,centro-1
2019-05-26 03:59:35,-38.7373136,-72.5893911,128.9,centro-1
2019-05-26 04:59:35,-38.7373136,-72.5893911,117.1,centro-1
2019-05-26 05:59:35,-38.7373136,-72.5893911,122.8,centro-1
2019-05-26 06:59:35,-38.7373136,-72.5893911,112.9,centro-1
2019-05-26 07:59:35,-38.7373136,-72.5893911,112.2,centro-1
2019-05-26 08:59:35,-38.7373136,-72.5893911,104.4,centro-1
2019-05-26 09:59:35,-38.7373136,-72.5893911,97.0,centro-1
2019-05-26 10:59:35,-38.7373136,-72.5893911,107.7,centro-1
2019-05-26 11:59:35,-38.7373136,-72.5893911,92.6,centro-1
2019-05-26 12:59:35,-38.7373136,-72.5893911,107.2,centro-1
2019-05-26 13:59:35,-38.7373136,-72.5893911,47.0,centro-1
2019-05-26 14:59:36,-38.7373136,-72.5893911,22.0,centro-1
2019-05-26 15:59:35,-38.7373136,-72.5893911,28.8,centro-1
2019-05-26 16:59:35,-38.7373136,-72.5893911,31.4,centro-1
2019-05-26 17:59:35,-38.7373136,-72.5893911,37.6,centro-1
2019-05-26 18:59:35,-38.7373136,-72.5893911,105.0,centro-1
2019-05-26 19:59:35,-38.7373136,-72.5893911,88.2,centro-1
2019-05-26 20:59:35,-38.7373136,-72.5893911,82.3,centro-1
2019-05-26 21:59:36,-38.7373136,-72.5893911,91.3,centro-1
2019-05-26 22:59:35,-38.7373136,-72.5893911,68.4,centro-1
2019-05-26 23:59:35,-38.7373136,-72.5893911,70.4,centro-1
2019-05-24 00:59:36,-38.726413,-72.612798,47.9,pedro-valdivia-1
2019-05-24 01:59:36,-38.726413,-72.612798,51.5,pedro-valdivia-1
2019-05-24 02:59:36,-38.726413,-72.612798,62.3,pedro-valdivia-1
2019-05-24 03:59:36,-38.726413,-72.612798,46.2,pedro-valdivia-1
2019-05-24 04:59:36,-38.726413,-72.612798,29.6,pedro-valdivia-1
2019-05-24 05:59:36,-38.726413,-72.612798,31.3,pedro-valdivia-1
2019-05-24 06:59:36,-38.726413,-72.612798,36.7,pedro-valdivia-1
2019-05-24 07:59:36,-38.726413,-72.612798,40.9,pedro-valdivia-1
2019-05-24 08:59:36,-38.726413,-72.612798,44.2,pedro-valdivia-1
2019-05-24 09:59:37,-38.726413,-72.612798,45.9,pedro-valdivia-1
2019-05-24 10:59:36,-38.726413,-72.612798,48.8,pedro-valdivia-1
2019-05-24 11:59:36,-38.726413,-72.612798,50.1,pedro-valdivia-1
2019-05-24 12:59:36,-38.726413,-72.612798,56.9,pedro-valdivia-1
2019-05-24 13:59:36,-38.726413,-72.612798,74.8,pedro-valdivia-1
2019-05-24 14:59:36,-38.726413,-72.612798,80.9,pedro-valdivia-1
2019-05-24 15:59:36,-38.726413,-72.612798,87.6,pedro-valdivia-1
2019-05-24 16:59:37,-38.726413,-72.612798,128.3,pedro-valdivia-1
2019-05-24 17:59:36,-38.726413,-72.612798,147.8,pedro-valdivia-1
2019-05-24 18:59:36,-38.726413,-72.612798,205.2,pedro-valdivia-1
2019-05-24 19:59:36,-38.726413,-72.612798,231.1,pedro-valdivia-1
2019-05-24 20:59:35,-38.726413,-72.612798,238.3,pedro-valdivia-1
2019-05-24 21:59:35,-38.726413,-72.612798,246.8,pedro-valdivia-1
2019-05-24 22:59:35,-38.726413,-72.612798,238.3,pedro-valdivia-1
2019-05-24 23:59:35,-38.726413,-72.612798,202.1,pedro-valdivia-1
2019-05-25 00:59:35,-38.726413,-72.612798,144.1,pedro-valdivia-1
2019-05-25 01:59:35,-38.726413,-72.612798,145.1,pedro-valdivia-1
2019-05-25 02:59:37,-38.726413,-72.612798,116.8,pedro-valdivia-1
2019-05-25 03:59:35,-38.726413,-72.612798,100.0,pedro-valdivia-1
2019-05-25 04:59:35,-38.726413,-72.612798,94.4,pedro-valdivia-1
2019-05-25 05:59:35,-38.726413,-72.612798,96.4,pedro-valdivia-1
2019-05-25 06:59:35,-38.726413,-72.612798,84.8,pedro-valdivia-1
2019-05-25 07:59:35,-38.726413,-72.612798,79.6,pedro-valdivia-1
2019-05-25 08:59:35,-38.726413,-72.612798,94.9,pedro-valdivia-1
2019-05-25 09:59:37,-38.726413,-72.612798,96.1,pedro-valdivia-1
2019-05-25 10:59:35,-38.726413,-72.612798,108.4,pedro-valdivia-1
2019-05-25 11:59:35,-38.726413,-72.612798,109.7,pedro-valdivia-1
2019-05-25 12:59:35,-38.726413,-72.612798,125.6,pedro-valdivia-1
2019-05-25 13:59:35,-38.726413,-72.612798,132.6,pedro-valdivia-1
2019-05-25 14:59:35,-38.726413,-72.612798,128.4,pedro-valdivia-1
2019-05-25 15:59:35,-38.726413,-72.612798,108.4,pedro-valdivia-1
2019-05-25 16:59:35,-38.726413,-72.612798,110.0,pedro-valdivia-1
2019-05-25 17:59:35,-38.726413,-72.612798,187.4,pedro-valdivia-1
2019-05-25 18:59:35,-38.726413,-72.612798,198.2,pedro-valdivia-1
2019-05-25 19:59:35,-38.726413,-72.612798,221.7,pedro-valdivia-1
2019-05-25 20:59:35,-38.726413,-72.612798,241.2,pedro-valdivia-1
2019-05-25 21:59:35,-38.726413,-72.612798,263.6,pedro-valdivia-1
2019-05-25 22:59:35,-38.726413,-72.612798,94.3,pedro-valdivia-1
2019-05-25 23:59:35,-38.726413,-72.612798,78.8,pedro-valdivia-1
2019-05-26 00:59:35,-38.726413,-72.612798,103.2,pedro-valdivia-1
2019-05-26 01:59:35,-38.726413,-72.612798,152.3,pedro-valdivia-1
2019-05-26 02:59:35,-38.726413,-72.612798,167.5,pedro-valdivia-1
2019-05-26 03:59:35,-38.726413,-72.612798,166.6,pedro-valdivia-1
2019-05-26 04:59:35,-38.726413,-72.612798,118.4,pedro-valdivia-1
2019-05-26 05:59:35,-38.726413,-72.612798,125.9,pedro-valdivia-1
2019-05-26 06:59:35,-38.726413,-72.612798,115.3,pedro-valdivia-1
2019-05-26 07:59:35,-38.726413,-72.612798,105.6,pedro-valdivia-1
2019-05-26 08:59:35,-38.726413,-72.612798,110.9,pedro-valdivia-1
2019-05-26 09:59:35,-38.726413,-72.612798,132.7,pedro-valdivia-1
2019-05-26 10:59:35,-38.726413,-72.612798,108.9,pedro-valdivia-1
2019-05-26 11:59:35,-38.726413,-72.612798,139.7,pedro-valdivia-1
2019-05-26 12:59:35,-38.726413,-72.612798,121.4,pedro-valdivia-1
2019-05-26 13:59:35,-38.726413,-72.612798,61.6,pedro-valdivia-1
2019-05-26 14:59:36,-38.726413,-72.612798,31.7,pedro-valdivia-1
2019-05-26 15:59:35,-38.726413,-72.612798,33.1,pedro-valdivia-1
2019-05-26 16:59:35,-38.726413,-72.612798,61.1,pedro-valdivia-1
2019-05-26 17:59:35,-38.726413,-72.612798,90.1,pedro-valdivia-1
2019-05-26 18:59:35,-38.726413,-72.612798,115.1,pedro-valdivia-1
2019-05-26 19:59:35,-38.726413,-72.612798,162.6,pedro-valdivia-1
2019-05-26 20:59:35,-38.726413,-72.612798,165.1,pedro-valdivia-1
2019-05-26 21:59:36,-38.726413,-72.612798,120.7,pedro-valdivia-1
2019-05-26 22:59:35,-38.726413,-72.612798,132.8,pedro-valdivia-1
2019-05-26 23:59:35,-38.726413,-72.612798,118.8,pedro-valdivia-1
2019-05-24 00:59:36,-38.71805,-72.564334,42.3,pueblo-nuevo-1
2019-05-24 01:59:36,-38.71805,-72.564334,34.0,pueblo-nuevo-1
2019-05-24 02:59:36,-38.71805,-72.564334,39.8,pueblo-nuevo-1
2019-05-24 03:59:36,-38.71805,-72.564334,39.4,pueblo-nuevo-1
2019-05-24 04:59:36,-38.71805,-72.564334,25.2,pueblo-nuevo-1
2019-05-24 05:59:36,-38.71805,-72.564334,27.5,pueblo-nuevo-1
2019-05-24 06:59:36,-38.71805,-72.564334,32.1,pueblo-nuevo-1
2019-05-24 07:59:36,-38.71805,-72.564334,31.6,pueblo-nuevo-1
2019-05-24 08:59:36,-38.71805,-72.564334,37.0,pueblo-nuevo-1
2019-05-24 09:59:37,-38.71805,-72.564334,36.0,pueblo-nuevo-1
2019-05-24 10:59:36,-38.71805,-72.564334,43.1,pueblo-nuevo-1
2019-05-24 11:59:36,-38.71805,-72.564334,54.4,pueblo-nuevo-1
2019-05-24 12:59:36,-38.71805,-72.564334,56.9,pueblo-nuevo-1
2019-05-24 13:59:36,-38.71805,-72.564334,78.2,pueblo-nuevo-1
2019-05-24 14:59:36,-38.71805,-72.564334,111.4,pueblo-nuevo-1
2019-05-24 15:59:36,-38.71805,-72.564334,114.9,pueblo-nuevo-1
2019-05-24 16:59:37,-38.71805,-72.564334,122.1,pueblo-nuevo-1
2019-05-24 17:59:36,-38.71805,-72.564334,130.8,pueblo-nuevo-1
2019-05-24 18:59:36,-38.71805,-72.564334,152.8,pueblo-nuevo-1
2019-05-24 19:59:36,-38.71805,-72.564334,127.0,pueblo-nuevo-1
2019-05-24 20:59:35,-38.71805,-72.564334,244.1,pueblo-nuevo-1
2019-05-24 21:59:35,-38.71805,-72.564334,227.7,pueblo-nuevo-1
2019-05-24 22:59:35,-38.71805,-72.564334,208.1,pueblo-nuevo-1
2019-05-24 23:59:35,-38.71805,-72.564334,267.9,pueblo-nuevo-1
2019-05-25 00:59:35,-38.71805,-72.564334,177.4,pueblo-nuevo-1
2019-05-25 01:59:35,-38.71805,-72.564334,124.5,pueblo-nuevo-1
2019-05-25 02:59:37,-38.71805,-72.564334,92.2,pueblo-nuevo-1
2019-05-25 03:59:35,-38.71805,-72.564334,76.4,pueblo-nuevo-1
2019-05-25 04:59:35,-38.71805,-72.564334,81.8,pueblo-nuevo-1
2019-05-25 05:59:35,-38.71805,-72.564334,72.3,pueblo-nuevo-1
2019-05-25 06:59:35,-38.71805,-72.564334,72.3,pueblo-nuevo-1
2019-05-25 07:59:35,-38.71805,-72.564334,73.3,pueblo-nuevo-1
2019-05-25 08:59:35,-38.71805,-72.564334,75.9,pueblo-nuevo-1
2019-05-25 09:59:37,-38.71805,-72.564334,81.6,pueblo-nuevo-1
2019-05-25 10:59:35,-38.71805,-72.564334,90.6,pueblo-nuevo-1
2019-05-25 11:59:35,-38.71805,-72.564334,123.9,pueblo-nuevo-1
2019-05-25 12:59:35,-38.71805,-72.564334,109.7,pueblo-nuevo-1
2019-05-25 13:59:35,-38.71805,-72.564334,91.3,pueblo-nuevo-1
2019-05-25 14:59:35,-38.71805,-72.564334,87.4,pueblo-nuevo-1
2019-05-25 15:59:35,-38.71805,-72.564334,106.3,pueblo-nuevo-1
2019-05-25 16:59:35,-38.71805,-72.564334,122.2,pueblo-nuevo-1
2019-05-25 17:59:35,-38.71805,-72.564334,115.1,pueblo-nuevo-1
2019-05-25 18:59:35,-38.71805,-72.564334,141.5,pueblo-nuevo-1
2019-05-25 19:59:35,-38.71805,-72.564334,186.8,pueblo-nuevo-1
2019-05-25 20:59:35,-38.71805,-72.564334,164.5,pueblo-nuevo-1
2019-05-25 21:59:35,-38.71805,-72.564334,135.7,pueblo-nuevo-1
2019-05-25 22:59:35,-38.71805,-72.564334,120.4,pueblo-nuevo-1
2019-05-25 23:59:35,-38.71805,-72.564334,145.6,pueblo-nuevo-1
2019-05-26 00:59:35,-38.71805,-72.564334,166.6,pueblo-nuevo-1
2019-05-26 01:59:35,-38.71805,-72.564334,142.5,pueblo-nuevo-1
2019-05-26 02:59:35,-38.71805,-72.564334,144.7,pueblo-nuevo-1
2019-05-26 03:59:35,-38.71805,-72.564334,117.8,pueblo-nuevo-1
2019-05-26 04:59:35,-38.71805,-72.564334,119.9,pueblo-nuevo-1
2019-05-26 05:59:35,-38.71805,-72.564334,108.0,pueblo-nuevo-1
2019-05-26 06:59:35,-38.71805,-72.564334,120.7,pueblo-nuevo-1
2019-05-26 07:59:35,-38.71805,-72.564334,110.9,pueblo-nuevo-1
2019-05-26 08:59:35,-38.71805,-72.564334,107.2,pueblo-nuevo-1
2019-05-26 09:59:35,-38.71805,-72.564334,118.9,pueblo-nuevo-1
2019-05-26 10:59:35,-38.71805,-72.564334,107.5,pueblo-nuevo-1
2019-05-26 11:59:35,-38.71805,-72.564334,96.0,pueblo-nuevo-1
2019-05-26 12:59:35,-38.71805,-72.564334,57.7,pueblo-nuevo-1
2019-05-26 13:59:35,-38.71805,-72.564334,27.8,pueblo-nuevo-1
2019-05-26 14:59:36,-38.71805,-72.564334,25.0,pueblo-nuevo-1
2019-05-26 15:59:35,-38.71805,-72.564334,32.1,pueblo-nuevo-1
2019-05-26 16:59:35,-38.71805,-72.564334,45.2,pueblo-nuevo-1
2019-05-26 17:59:35,-38.71805,-72.564334,62.1,pueblo-nuevo-1
2019-05-26 18:59:35,-38.71805,-72.564334,45.5,pueblo-nuevo-1
2019-05-26 19:59:35,-38.71805,-72.564334,44.6,pueblo-nuevo-1
2019-05-26 20:59:35,-38.71805,-72.564334,94.0,pueblo-nuevo-1
2019-05-26 21:59:36,-38.71805,-72.564334,147.6,pueblo-nuevo-1
2019-05-26 22:59:35,-38.71805,-72.564334,92.1,pueblo-nuevo-1
2019-05-26 23:59:35,-38.71805,-72.564334,87.9,pueblo-nuevo-1
2019-05-24 00:59:36,-38.7342333,-72.5743602,48.1,santa-rosa-1
2019-05-24 01:59:36,-38.7342333,-72.5743602,43.7,santa-rosa-1
2019-05-24 02:59:36,-38.7342333,-72.5743602,52.1,santa-rosa-1
2019-05-24 03:59:36,-38.7342333,-72.5743602,40.9,santa-rosa-1
2019-05-24 04:59:36,-38.7342333,-72.5743602,25.1,santa-rosa-1
2019-05-24 05:59:36,-38.7342333,-72.5743602,23.5,santa-rosa-1
2019-05-24 06:59:36,-38.7342333,-72.5743602,35.8,santa-rosa-1
2019-05-24 07:59:36,-38.7342333,-72.5743602,36.3,santa-rosa-1
2019-05-24 08:59:36,-38.7342333,-72.5743602,39.5,santa-rosa-1
2019-05-24 09:59:37,-38.7342333,-72.5743602,39.0,santa-rosa-1
2019-05-24 10:59:36,-38.7342333,-72.5743602,44.3,santa-rosa-1
2019-05-24 11:59:36,-38.7342333,-72.5743602,62.9,santa-rosa-1
2019-05-24 12:59:36,-38.7342333,-72.5743602,69.0,santa-rosa-1
2019-05-24 13:59:36,-38.7342333,-72.5743602,91.8,santa-rosa-1
2019-05-24 14:59:36,-38.7342333,-72.5743602,76.4,santa-rosa-1
2019-05-24 15:59:36,-38.7342333,-72.5743602,96.9,santa-rosa-1
2019-05-24 16:59:37,-38.7342333,-72.5743602,125.3,santa-rosa-1
2019-05-24 17:59:36,-38.7342333,-72.5743602,255.0,santa-rosa-1
2019-05-24 18:59:36,-38.7342333,-72.5743602,258.1,santa-rosa-1
2019-05-24 19:59:36,-38.7342333,-72.5743602,299.4,santa-rosa-1
2019-05-24 20:59:35,-38.7342333,-72.5743602,276.2,santa-rosa-1
2019-05-24 21:59:35,-38.7342333,-72.5743602,247.5,santa-rosa-1
2019-05-24 22:59:35,-38.7342333,-72.5743602,302.2,santa-rosa-1
2019-05-24 23:59:35,-38.7342333,-72.5743602,290.4,santa-rosa-1
2019-05-25 00:59:35,-38.7342333,-72.5743602,164.2,santa-rosa-1
2019-05-25 01:59:35,-38.7342333,-72.5743602,119.2,santa-rosa-1
2019-05-25 02:59:37,-38.7342333,-72.5743602,95.1,santa-rosa-1
2019-05-25 03:59:35,-38.7342333,-72.5743602,83.7,santa-rosa-1
2019-05-25 04:59:35,-38.7342333,-72.5743602,87.1,santa-rosa-1
2019-05-25 05:59:35,-38.7342333,-72.5743602,90.3,santa-rosa-1
2019-05-25 06:59:35,-38.7342333,-72.5743602,81.6,santa-rosa-1
2019-05-25 07:59:35,-38.7342333,-72.5743602,85.1,santa-rosa-1
2019-05-25 08:59:35,-38.7342333,-72.5743602,100.9,santa-rosa-1
2019-05-25 09:59:37,-38.7342333,-72.5743602,105.6,santa-rosa-1
2019-05-25 10:59:35,-38.7342333,-72.5743602,116.5,santa-rosa-1
2019-05-25 11:59:35,-38.7342333,-72.5743602,113.0,santa-rosa-1
2019-05-25 12:59:35,-38.7342333,-72.5743602,126.3,santa-rosa-1
2019-05-25 13:59:35,-38.7342333,-72.5743602,106.3,santa-rosa-1
2019-05-25 14:59:35,-38.7342333,-72.5743602,101.4,santa-rosa-1
2019-05-25 15:59:35,-38.7342333,-72.5743602,105.2,santa-rosa-1
2019-05-25 16:59:35,-38.7342333,-72.5743602,114.0,santa-rosa-1
2019-05-25 17:59:35,-38.7342333,-72.5743602,213.9,santa-rosa-1
2019-05-25 18:59:35,-38.7342333,-72.5743602,308.3,santa-rosa-1
2019-05-25 19:59:35,-38.7342333,-72.5743602,345.2,santa-rosa-1
2019-05-25 20:59:35,-38.7342333,-72.5743602,290.9,santa-rosa-1
2019-05-25 21:59:35,-38.7342333,-72.5743602,157.7,santa-rosa-1
2019-05-25 22:59:35,-38.7342333,-72.5743602,127.0,santa-rosa-1
2019-05-25 23:59:35,-38.7342333,-72.5743602,155.9,santa-rosa-1
2019-05-26 00:59:35,-38.7342333,-72.5743602,156.4,santa-rosa-1
2019-05-26 01:59:35,-38.7342333,-72.5743602,175.7,santa-rosa-1
2019-05-26 02:59:35,-38.7342333,-72.5743602,205.0,santa-rosa-1
2019-05-26 03:59:35,-38.7342333,-72.5743602,210.9,santa-rosa-1
2019-05-26 04:59:35,-38.7342333,-72.5743602,164.4,santa-rosa-1
2019-05-26 05:59:35,-38.7342333,-72.5743602,135.1,santa-rosa-1
2019-05-26 06:59:35,-38.7342333,-72.5743602,122.4,santa-rosa-1
2019-05-26 07:59:35,-38.7342333,-72.5743602,117.3,santa-rosa-1
2019-05-26 08:59:35,-38.7342333,-72.5743602,111.7,santa-rosa-1
2019-05-26 09:59:35,-38.7342333,-72.5743602,138.0,santa-rosa-1
2019-05-26 10:59:35,-38.7342333,-72.5743602,127.6,santa-rosa-1
2019-05-26 11:59:35,-38.7342333,-72.5743602,93.1,santa-rosa-1
2019-05-26 12:59:35,-38.7342333,-72.5743602,110.0,santa-rosa-1
2019-05-26 13:59:35,-38.7342333,-72.5743602,69.7,santa-rosa-1
2019-05-26 14:59:36,-38.7342333,-72.5743602,42.8,santa-rosa-1
2019-05-26 15:59:35,-38.7342333,-72.5743602,52.5,santa-rosa-1
2019-05-26 16:59:35,-38.7342333,-72.5743602,71.6,santa-rosa-1
2019-05-26 17:59:35,-38.7342333,-72.5743602,107.7,santa-rosa-1
2019-05-26 18:59:35,-38.7342333,-72.5743602,158.4,santa-rosa-1
2019-05-26 19:59:35,-38.7342333,-72.5743602,210.0,santa-rosa-1
2019-05-26 20:59:35,-38.7342333,-72.5743602,173.8,santa-rosa-1
2019-05-26 21:59:36,-38.7342333,-72.5743602,120.3,santa-rosa-1
2019-05-26 22:59:35,-38.7342333,-72.5743602,112.3,santa-rosa-1
2019-05-26 23:59:35,-38.7342333,-72.5743602,120.5,santa-rosa-1
